,0,1,2
4496,solar,1,0
4497,6-5,1,0
4498,shown,1,0
4499,ek,1,0
4500,taco,2,0
4501,mexico,2,0
4502,viva,1,0
4503,méxico,1,0
4504,burger,3,0
4505,thebestangkapuso,1,0
4506,lighter,1,0
4507,tooth,2,0
4508,korean,2,0
4509,netizen,1,0
4510,crueler,1,0
4511,eleph,1,0
4512,marula,1,0
4513,tdif,1,0
4514,shoutout,1,0
4515,shortli,1,0
4516,itsamarvelth,1,0
4517,japan',1,0
4518,artist,1,0
4519,homework,1,0
4520,marco,1,0
4521,herb,1,0
4522,pm,3,0
4523,self,1,0
4524,esteem,1,0
4525,patienc,1,0
4526,sobtian,1,0
4527,cowork,1,0
4528,deathli,1,0
4529,hallow,1,0
4530,supernatur,1,0
4531,consult,1,0
4532,himach,1,0
4533,2.25,1,0
4534,asham,1,0
4535,where.do.i.start,1,0
4536,moviemarathon,1,0
4537,skill,4,0
4538,shadow,1,0
4539,own,1,0
4540,pair,3,0
4541,it'll,6,0
4542,cortez,1,0
4543,superstar,1,0
4544,tthank,1,0
4545,colin,1,0
4546,luxuou,1,0
4547,tarryn,1,0
4548,hbdme,1,0
4549,yeeeyyy,1,0
4550,barsostay,1,0
4551,males,1,0
4552,independ,1,0
4553,sum,1,0
4554,debacl,1,0
4555,perfectli,1,0
4556,longer,2,0
4557,amyjackson,1,0
4558,omegl,2,0
4559,countrymus,1,0
4560,five,2,0
4561,night',2,0
4562,freddy',2,0
4563,demo,2,0
4564,pump,2,0
4565,fanboy,1,0
4566,thegrandad,1,0
4567,sidni,1,0
4568,remarriag,1,0
4569,occas,1,0
4570,languag,1,0
4571,java,1,0
4572,php',1,0
4573,notion,1,0
4574,refer,1,0
4575,confus,3,0
4576,ohioan,1,0
4577,stick,2,0
4578,doctor,3,0
4579,offlin,1,0
4580,thesim,1,0
4581,mb,1,0
4582,meaningless,1,0
4583,common,1,0
4584,celebr,9,0
4585,muertosatfring,1,0
4586,emul,1,0
4587,brought,1,0
4588,enemi,2,0
4589,relax,3,0
4590,ou,1,0
4591,pink,2,0
4592,cc,2,0
4593,meooowww,1,0
4594,barkkkiiidee,1,0
4595,bark,1,0
4596,x11,1,0
4597,routin,4,0
4598,alek,1,0
4599,awh,2,0
4600,kumpul,1,0
4601,cantik,1,0
4602,ganteng,1,0
4603,kresna,1,0
4604,jelli,1,0
4605,simon,1,0
4606,lesley,3,0
4607,blood,2,0
4608,panti,1,0
4609,lion,1,0
4610,artworkbyli,1,0
4611,judo,1,0
4612,daredevil,2,0
4613,despond,1,0
4614,re-watch,1,0
4615,welcoma.hav,1,0
4616,favor,5,0
4617,tridon,1,0
4618,21pic,1,0
4619,master,3,0
4620,nim,1,0
4621,there'r,1,0
4622,22pic,1,0
4623,kebun,1,0
4624,ubud,1,0
4625,ladyposs,1,0
4626,xoxoxo,1,0
4627,sneak,3,0
4628,peek,2,0
4629,inbox,1,0
4630,happyweekend,1,0
4631,therealgolden,1,0
4632,47,1,0
4633,girlfriendsmya,1,0
4634,ppl,2,0
4635,closest,1,0
4636,njoy,1,0
4637,followingg,1,0
4638,privat,1,0
4639,pusher,1,0
4640,stun,4,0
4641,wooohooo,1,0
4642,cuss,1,0
4643,teenag,1,0
4644,ace,1,0
4645,sauc,3,0
4646,livi,1,0
4647,fowl,1,0
4648,oliviafowl,1,0
4649,891,1,0
4650,burnout,1,0
4651,johnforceo,1,0
4652,matthew,1,0
4653,provok,1,0
4654,indiankultur,1,0
4655,oppos,1,0
4656,biker,1,0
4657,lyk,1,0
4658,gud,4,0
4659,weight,6,0
4660,bcu,1,0
4661,rubbish,1,0
4662,veggi,2,0
4663,steph,1,0
4664,nj,1,0
4665,x10,1,0
4666,cohes,1,0
4667,gossip,2,0
4668,alex,3,0
4669,heswifi,1,0
4670,7am,1,0
4671,wub,1,0
4672,cerbchan,1,0
4673,jarraaa,1,0
4674,morrrn,1,0
4675,snooz,1,0
4676,clicksco,1,0
4677,gay,4,0
4678,lesbian,2,0
4679,rigid,1,0
4680,theocrat,1,0
4681,wing,1,0
4682,fundamentalist,1,0
4683,islamist,1,0
4684,brianaaa,1,0
4685,brianazabrocki,1,0
4686,sky,2,0
4687,batb,1,0
4688,clap,3,0
4689,whilst,1,0
4690,aki,1,0
4691,thencerest,2,0
4692,547,2,0
4693,indiemus,5,0
4694,sexyjudi,3,0
4695,pussi,4,0
4696,sexo,3,0
4697,humid,1,0
4698,87,1,0
4699,sloppi,1,0
4700,second',1,0
4701,stock,3,0
4702,marmit,2,0
4703,x9,1,0
4704,nic,3,0
4705,taft,1,0
4706,finalist,1,0
4707,lotteri,1,0
4708,award,3,0
4709,usagi,1,0
4710,looov,1,0
4711,wowww,2,0
4712,💙,8,0
4713,💚,8,0
4714,💕,12,0
4715,lepa,1,0
4716,sembuh,1,0
4717,sibuk,1,0
4718,balik,1,0
4719,kin,1,0
4720,gotham,1,0
4721,sunnyday,1,0
4722,dudett,1,0
4723,cost,1,0
4724,flippin,1,0
4725,fortun,1,0
4726,divinediscont,1,0
4727,;},1,0
4728,amnot,1,0
4729,autofollow,3,0
4730,teamfollowback,4,0
4731,geer,1,0
4732,bat,2,0
4733,mz,1,0
4734,yang,2,0
4735,deennya,1,0
4736,jehwan,1,0
4737,11:00,1,0
4738,ashton,1,0
4739,✧,12,0
4740,｡,4,0
4741,chelni,2,0
4742,datz,1,0
4743,jeremi,1,0
4744,fmt,1,0
4745,dat,3,0
4746,heartbeat,1,0
4747,clutch,1,0
4748,🐢,2,0
4749,besteverdoctorwhoepisod,1,0
4750,relev,1,0
4751,puke,1,0
4752,proper,1,0
4753,x8,1,0
4754,sublimin,1,0
4755,eatmeat,1,0
4756,brewproject,1,0
4757,lovenafianna,1,0
4758,mr,7,0
4759,lewi,1,0
4760,clock,1,0
4761,3:02,2,0
4762,muslim,1,0
4763,prophet,1,0
4764,غردلي,4,0
4765,is.h,1,0
4766,mistak,4,0
4767,understood,1,0
4768,politician,1,0
4769,argu,1,0
4770,intellect,1,0
4771,shiva,1,0
4772,mp3,1,0
4773,standrew,1,0
4774,sandcastl,1,0
4775,ewok,1,0
4776,nate,2,0
4777,brawl,1,0
4778,rear,1,0
4779,nake,1,0
4780,choke,1,0
4781,heck,1,0
4782,gun,2,0
4783,associ,1,0
4784,um,1,0
4785,endow,1,0
4786,ai,1,0
4787,sikandar,1,0
4788,pti,1,0
4789,standwdik,1,0
4790,westandwithik,1,0
4791,starbuck,2,0
4792,logo,2,0
4793,renew,1,0
4794,chariti,1,0
4795,جمعة_مباركة,1,0
4796,hoki,1,0
4797,biz,1,0
4798,non,1,0
4799,america,1,0
4800,california,1,0
4801,01:16,1,0
4802,45gameplay,2,0
4803,ilovey,2,0
4804,vex,1,0
4805,iger,1,0
4806,leicaq,1,0
4807,leica,1,0
4808,dudee,1,0
4809,persona,1,0
4810,yepp,1,0
4811,5878e503,1,0
4812,x7,1,0
4813,greg,1,0
4814,posey,1,0
4815,miami,1,0
4816,james_yammouni,1,0
4817,breakdown,1,0
4818,materi,2,0
4819,thorin,1,0
4820,hunt,1,0
4821,choroo,1,0
4822,nahi,2,0
4823,aztec,1,0
4824,princess,2,0
4825,raini,1,0
4826,kingfish,1,0
4827,chinua,1,0
4828,acheb,1,0
4829,intellectu,2,0
4830,liquid,1,0
4831,melbournetrip,1,0
4832,taxikitchen,1,0
4833,nooow,2,0
4834,mcdo,1,0
4835,everywher,2,0
4836,dreamer,1,0
4837,tanisha,1,0
4838,1nonli,1,0
4839,attitud,1,0
4840,kindl,2,0
4841,flame,1,0
4842,convict,1,0
4843,bar,1,0
4844,repath,2,0
4845,adi,1,0
4846,stefani,1,0
4847,sg1,1,0
4848,lightbox,1,0
4849,ran,2,0
4850,incorrect,1,0
4851,apologist,1,0
4852,x6,1,0
4853,vuli,1,0
4854,01:15,1,0
4855,batman,1,0
4856,pearson,1,0
4857,reput,2,0
4858,nikkei,1,0
4859,woodford,1,0
4860,vscocam,1,0
4861,vscoph,1,0
4862,vscogood,1,0
4863,vscophil,1,0
4864,vscocousin,1,0
4865,yaap,1,0
4866,urwelc,1,0
4867,neon,1,0
4868,pant,1,0
4869,haaa,1,0
4870,will,2,0
4871,auspost,1,0
4872,openfollow,1,0
4873,rp,2,0
4874,eng,1,0
4875,yūjō-cosplay,1,0
4876,luxembourg,1,0
4877,bunni,1,0
4878,broadcast,1,0
4879,needa,1,0
4880,gal,3,0
4881,bend,3,0
4882,heaven,2,0
4883,score,2,0
4884,januari,1,0
4885,hanabutl,1,0
4886,kikhorni,1,0
4887,interraci,1,0
4888,makeup,1,0
4889,chu,1,0
4890,weekend',1,0
4891,punt,1,0
4892,horserac,1,0
4893,hors,2,0
4894,horseracingtip,1,0
4895,guitar,1,0
4896,cocoar,1,0
4897,brief,1,0
4898,introduct,1,0
4899,earliest,1,0
4900,indian,1,0
4901,subcontin,1,0
4902,bfr,1,0
4903,maurya,1,0
4904,jordanian,1,0
4905,00962778381,1,0
4906,838,1,0
4907,tenyai,1,0
4908,hee,2,0
4909,ss,1,0
4910,semi,1,0
4911,atp,2,0
4912,wimbledon,2,0
4913,feder,1,0
4914,nadal,1,0
4915,monfil,1,0
4916,handsom,2,0
4917,cilic,3,0
4918,firm,1,0
4919,potenti,3,0
4920,nyc,1,0
4921,chillin,2,0
4922,tail,2,0
4923,kitten,1,0
4924,garret,1,0
4925,baz,1,0
4926,leo,2,0
4927,xst,1,0
4928,centrifug,1,0
4929,etern,3,0
4930,forgiv,2,0
4931,kangin,1,0
4932,بندر,1,0
4933,العنزي,1,0
4934,kristin,1,0
4935,cass,1,0
4936,surajettan,1,0
4937,kashi,1,0
4938,ashwathi,1,0
4939,mommi,2,0
4940,tirth,1,0
4941,brambhatt,1,0
4942,snooker,1,0
4943,compens,1,0
4944,theoper,1,0
4945,479,1,0
4946,premiostumundo,2,0
4947,philosoph,1,0
4948,x5,1,0
4949,graphic,2,0
4950,level,1,0
4951,aug,3,0
4952,excl,1,0
4953,raw,1,0
4954,weeni,1,0
4955,annoyingbabi,1,0
4956,lazi,2,0
4957,cosi,1,0
4958,client_amends_edit,1,0
4959,_5_final_final_fin,1,0
4960,pdf,1,0
4961,mauliat,1,0
4962,ito,2,0
4963,okkay,1,0
4964,knock,3,0
4965,soloist',1,0
4966,ryu,1,0
4967,saera,1,0
4968,pinkeu,1,0
4969,angri,3,0
4970,screencap,1,0
4971,jonghyun,1,0
4972,seungyeon,1,0
4973,cnblue,1,0
4974,mbc,1,0
4975,wgm,1,0
4976,masa,2,0
4977,entrepreneurship,1,0
4978,empow,1,0
4979,limpopo,1,0
4980,pict,1,0
4981,norapowel,1,0
4982,hornykik,2,0
4983,livesex,1,0
4984,pumpkin,1,0
4985,thrice,1,0
4986,patron,1,0
4987,ventur,1,0
4988,deathcur,1,0
4989,boob,1,0
4990,blame,1,0
4991,dine,1,0
4992,modern,1,0
4993,grill,1,0
4994,disk,1,0
4995,nt4,1,0
4996,iirc,1,0
4997,ux,1,0
4998,refin,1,0
4999,zdp,1,0
5000,didnt,2,0
5001,justic,1,0
5002,daw,1,0
5003,tine,1,0
5004,gensan,1,0
5005,frightl,1,0
5006,undead,1,0
5007,plush,1,0
5008,cushion,1,0
5009,nba,3,0
5010,2k15,3,0
5011,mypark,3,0
5012,chronicl,4,0
5013,gryph,3,0
5014,volum,3,0
5015,ellen,1,0
5016,degener,1,0
5017,shirt,1,0
5018,mint,1,0
5019,superdri,1,0
5020,berangkaat,1,0
5021,lagiii,1,0
5022,siguro,1,0
5023,un,1,0
5024,kesa,1,0
5025,lotsa,2,0
5026,organis,2,0
5027,4am,1,0
5028,fingers-cross,1,0
5029,deep,1,0
5030,htaccess,1,0
5031,file,2,0
5032,adf,1,0
5033,womad,1,0
5034,gran,1,0
5035,canaria,1,0
5036,gig,1,0
5037,twist,1,0
5038,youv,1,0
5039,teamnatur,1,0
5040,huni,1,0
5041,yayayayay,1,0
5042,yt,2,0
5043,convent,1,0
5044,brighton,1,0
5045,slay,1,0
5046,nicknam,1,0
5047,babygirl,1,0
5048,regard,2,0
5049,himmat,1,0
5050,karain,2,0
5051,baat,1,0
5052,meri,1,0
5053,hotee-mi,1,0
5054,uncl,1,0
5055,tongu,1,0
5056,pronounc,1,0
5057,nativ,1,0
5058,american,2,0
5059,proverb,1,0
5060,lovabl,1,0
5061,yesha,1,0
5062,montoya,1,0
5063,eagerli,1,0
5064,payment,1,0
5065,suprem,1,0
5066,leon,1,0
5067,ks,2,0
5068,randi,1,0
5069,9bi,1,0
5070,physiqu,1,0
5071,shave,1,0
5072,uncut,1,0
5073,boi,1,0
5074,cheapest,1,0
5075,regular,3,0
5076,printer,3,0
5077,nz,1,0
5078,larg,4,0
5079,format,1,0
5080,10/10,1,0
5081,senior,1,0
5082,raid,2,0
5083,conserv,1,0
5084,batteri,1,0
5085,comfort,2,0
5086,swt,1,0
5087,reservations@sandsbeach.eu,1,0
5088,localgaragederbi,1,0
5089,campu,1,0
5090,subgam,1,0
5091,faceit,1,0
5092,snpcaht,1,0
5093,hakhakhak,1,0
5094,t___t,1,0
5095,kyungsoo',1,0
5096,3d,2,0
5097,properti,2,0
5098,agent,1,0
5099,accur,1,0
5100,descript,1,0
5101,theori,1,0
5102,x4,1,0
5103,15.90,1,0
5104,yvett,1,0
5105,author,2,0
5106,mwf,1,0
5107,programm,1,0
5108,taal,1,0
5109,lake,1,0
5110,2emt,1,0
5111,«,2,0
5112,scurri,1,0
5113,agil,1,0
5114,solut,1,0
5115,sme,1,0
5116,omar,1,0
5117,biggest,5,0
5118,kamaal,1,0
5119,amm,1,0
5120,3am,1,0
5121,hopehousekid,1,0
5122,pitmantrain,1,0
5123,walkersmithway,1,0
5124,keepitloc,2,0
5125,sehun,1,0
5126,se100lead,1,0
5127,unev,1,0
5128,sofa,1,0
5129,surf,1,0
5130,cunt,1,0
5131,rescoop,1,0
5132,multiraci,1,0
5133,fk,1,0
5134,narrow,1,0
5135,warlock,1,0
5136,balloon,3,0
5137,mj,1,0
5138,madison,1,0
5139,beonknockknock,1,0
5140,con-gradu,1,0
5141,gent,1,0
5142,bitchfac,1,0
5143,😒,1,0
5144,organ,1,0
5145,12pm,2,0
5146,york,2,0
5147,nearest,1,0
5148,lendal,1,0
5149,pikami,1,0
5150,captur,1,0
5151,fulton,1,0
5152,sheen,1,0
5153,baloney,1,0
5154,unvarnish,1,0
5155,laid,2,0
5156,thick,1,0
5157,blarney,1,0
5158,flatteri,1,0
5159,thin,1,0
5160,sachin,1,0
5161,unimport,1,0
5162,context,1,0
5163,dampen,1,0
5164,yu,1,0
5165,rocket,1,0
5166,narendra,1,0
5167,modi,1,0
5168,aaaand,1,0
5169,team',1,0
5170,macauley,1,0
5171,howev,3,0
5172,x3,1,0
5173,wheeen,1,0
5174,heechul,1,0
5175,toast,2,0
5176,coffee-weekday,1,0
5177,9-11,1,0
5178,sail,1,0
5179,friday',1,0
5180,commerci,1,0
5181,insur,1,0
5182,requir,2,0
5183,lookfortheo,1,0
5184,cl,1,0
5185,thou,1,0
5186,april,2,0
5187,airforc,1,0
5188,clark,1,0
5189,field,1,0
5190,pampanga,1,0
5191,troll,1,0
5192,⚡,1,0
5193,brow,1,0
5194,oili,1,0
5195,maricarljanah,1,0
5196,6:15,1,0
5197,degre,3,0
5198,fahrenheit,1,0
5199,🍸,7,0
5200,╲,4,0
5201,─,8,0
5202,╱,5,0
5203,🍤,4,0
5204,╭,4,0
5205,╮,4,0
5206,┓,2,0
5207,┳,1,0
5208,┣,1,0
5209,╰,3,0
5210,╯,3,0
5211,┗,2,0
5212,┻,1,0
5213,stool,1,0
5214,toppl,1,0
5215,findyourfit,1,0
5216,prefer,2,0
5217,whomosexu,1,0
5218,stack,1,0
5219,pandora,3,0
5220,digitalexet,1,0
5221,digitalmarket,1,0
5222,sociamedia,1,0
5223,nb,1,0
5224,bom,1,0
5225,dia,1,0
5226,todo,1,0
5227,forklift,1,0
5228,warehous,1,0
5229,worker,1,0
5230,lsceen,1,0
5231,immatur,1,0
5232,gandhi,1,0
5233,grassi,1,0
5234,feetblog,2,0
5235,daughter,3,0
5236,4yr,1,0
5237,old-porridg,1,0
5238,fiend,1,0
5239,2nite,1,0
5240,comp,1,0
5241,vike,1,0
5242,t20blast,1,0
5243,np,1,0
5244,tax,1,0
5245,ooohh,1,0
5246,petjam,1,0
5247,virtual,2,0
5248,pounc,1,0
5249,bentek,1,0
5250,agn,1,0
5251,socialmedia@dpdgroup.co.uk,1,0
5252,sam,3,0
5253,fruiti,1,0
5254,vodka,2,0
5255,sellyourcarin,2,0
5256,5word,2,0
5257,chaloniklo,2,0
5258,pic.twitter.com/jxz2lbv6o,1,0
5259,paperwhite',1,0
5260,laser-lik,1,0
5261,focu,1,0
5262,ghost,3,0
5263,tagsforlikesapp,2,0
5264,instagood,2,0
5265,tbt,1,0
5266,socket,1,0
5267,spanner,1,0
5268,😴,1,0
5269,pglcsgo,1,0
5270,x2,1,0
5271,tend,1,0
5272,crave,1,0
5273,slower,1,0
5274,sjw,1,0
5275,cakehamp,1,0
5276,glow,2,0
5277,yayyy,1,0
5278,merced,1,0
5279,hood,1,0
5280,badg,1,0
5281,host,1,0
5282,drone,1,0
5283,blow,1,0
5284,ignor,1,0
5285,retali,1,0
5286,bolling,1,0
5287,where',1,0
5288,denmark,1,0
5289,whitey,1,0
5290,cultur,2,0
5291,course,1,0
5292,intro,2,0
5293,graphicdesign,1,0
5294,videograph,1,0
5295,space,2,0
5296,ted',1,0
5297,bogu,1,0
5298,1000,1,0
5299,hahahaaah,1,0
5300,owli,1,0
5301,afternon,1,0
5302,whangarei,1,0
5303,kati,2,0
5304,paulin,1,0
5305,traffick,1,0
5306,wors,3,0
5307,henc,1,0
5308,express,1,0
5309,wot,1,0
5310,hand-lett,1,0
5311,roof,1,0
5312,eas,1,0
5313,2/2,1,0
5314,sour,1,0
5315,dough,1,0
5316,egypt,1,0
5317,hubbi,2,0
5318,sakin,1,0
5319,six,1,0
5320,christma,2,0
5321,avril,1,0
5322,n04j,1,0
5323,25,1,0
5324,prosecco,1,0
5325,pech,1,0
5326,micro,1,0
5327,catspj,1,0
5328,4:15,1,0
5329,lazyweekend,1,0
5330,overdu,1,0
5331,mice,1,0
5332,💃,3,0
5333,jurass,1,0
5334,ding,1,0
5335,nila,1,0
5336,8),1,0
5337,cooki,1,0
5338,shir,1,0
5339,0,3,0
5340,hale,1,0
5341,cheshir,1,0
5342,decor,1,0
5343,lemm,2,0
5344,rec,1,0
5345,ingat,1,0
5346,din,2,0
5347,mono,1,0
5348,kathryn,1,0
5349,jr,1,0
5350,hsr,1,0
5351,base,3,0
5352,major,1,0
5353,sugarrush,1,0
5354,knit,1,0
5355,partli,1,0
5356,homegirl,1,0
5357,nanci,1,0
5358,fenja,1,0
5359,aapk,1,0
5360,benchmark,1,0
5361,ke,1,0
5362,hisaab,1,0
5363,ho,1,0
5364,gaya,1,0
5365,ofc,1,0
5366,rtss,1,0
5367,hwait,1,0
5368,titanfal,1,0
5369,xbox,2,0
5370,ultim,2,0
5371,gastronomi,1,0
5372,newblogpost,1,0
5373,foodiefriday,1,0
5374,foodi,1,0
5375,yoghurt,1,0
5376,pancak,2,0
5377,sabah,3,0
5378,kapima,1,0
5379,gelen,1,0
5380,guzel,1,0
5381,bir,1,0
5382,hediy,1,0
5383,thanx,1,0
5384,💞,2,0
5385,visa,1,0
5386,parisa,1,0
5387,epiphani,1,0
5388,lit,1,0
5389,em-con,1,0
5390,swore,1,0
5391,0330 333 7234,1,0
5392,kianweareproud,1,0
5393,distract,1,0
5394,dayofarch,1,0
5395,10-20,1,0
5396,bapu,1,0
5397,ivypowel,1,0
5398,newmus,1,0
5399,sexchat,1,0
5400,🍅,1,0
5401,pathway,1,0
5402,balkan,1,0
5403,gypsi,1,0
5404,mayhem,1,0
5405,burek,1,0
5406,meat,1,0
5407,gibanica,1,0
5408,pie,1,0
5409,surrey,1,0
5410,afterward,1,0
5411,10.30,1,0
5412,tempor,1,0
5413,void,1,0
5414,stem,1,0
5415,sf,1,0
5416,ykr,1,0
5417,sparki,1,0
5418,40mm,1,0
5419,3.5,1,0
5420,gr,1,0
5421,rockfish,1,0
5422,topwat,1,0
5423,twitlong,1,0
5424,me.so,1,0
5425,jummah,3,0
5426,durood,1,0
5427,pak,1,0
5428,cjradacomateada,2,0
5429,supris,1,0
5430,debut,1,0
5431,shipper,1,0
5432,asid,1,0
5433,housem,1,0
5434,737bigatingconcert,1,0
5435,jedzjabłka,1,0
5436,pijjabłka,1,0
5437,polish,1,0
5438,cider,1,0
5439,mustread,1,0
5440,cricket,1,0
5441,5pm,1,0
5442,queri,2,0
5443,abbi,1,0
5444,sumedh,1,0
5445,sunnah,2,0
5446,عن,2,0
5447,quad,1,0
5448,bike,1,0
5449,carri,2,0
5450,proprieti,1,0
5451,chronic,1,0
5452,superday,1,0
5453,chocolatey,1,0
5454,yasu,1,0
5455,ooooh,1,0
5456,hallo,2,0
5457,dylan,2,0
5458,laura,1,0
5459,patric,2,0
5460,keepin,1,0
5461,mohr,1,0
5462,guest,1,0
5463,o'neal,1,0
5464,tk,1,0
5465,lua,1,0
5466,stone,2,0
5467,quicker,1,0
5468,diet,1,0
5469,sosweet,1,0
5470,nominier,1,0
5471,und,1,0
5472,hardcor,1,0
5473,😌,1,0
5474,ff__special,1,0
5475,acha,2,0
5476,banda,1,0
5477,✌,2,0
5478,bhi,2,0
5479,krta,1,0
5480,beautifully-craft,1,0
5481,mockingbird,1,0
5482,diploma,1,0
5483,blend,3,0
5484,numbero,1,0
5485,lolz,1,0
5486,ambros,1,0
5487,gwinett,1,0
5488,bierc,1,0
5489,ravag,1,0
5490,illadvis,1,0
5491,marriag,1,0
5492,stare,1,0
5493,cynic,2,0
5494,yahuda,1,0
5495,nosmet,1,0
5496,poni,1,0
5497,cuuut,1,0
5498,f'ing,1,0
5499,vacant,1,0
5500,hauc,1,0
5501,lovesss,1,0
5502,hiss,1,0
5503,overnight,1,0
5504,cornish,1,0
5505,all-clear,1,0
5506,raincoat,1,0
5507,measur,1,0
5508,wealth,1,0
5509,invest,2,0
5510,garbi,1,0
5511,wash,2,0
5512,refuel,1,0
5513,dunedin,1,0
5514,kall,1,0
5515,rakhi,1,0
5516,12th,2,0
5517,repres,3,0
5518,slovenia,1,0
5519,fridg,2,0
5520,ludlow,1,0
5521,28th,1,0
5522,selway,1,0
5523,submit,1,0
5524,spanish,2,0
5525,90210,1,0
5526,oitnb,1,0
5527,prepar,3,0
5528,condit,1,0
5529,msged,1,0
5530,chiquito,1,0
5531,ohaha,1,0
5532,delhi,1,0
5533,95,1,0
5534,webtogsaward,1,0
5535,grace,2,0
5536,sheffield,1,0
5537,tramlin,1,0
5538,tl,2,0
5539,hack,1,0
5540,lad,1,0
5541,beeepin,1,0
5542,duper,1,0
5543,handl,1,0
5544,critiqu,1,0
5545,contectu,1,0
5546,ultor,2,0
5547,mamaya,1,0
5548,loiyal,1,0
5549,para,1,0
5550,truthfulwordsof,1,0
5551,beanatividad,1,0
5552,nknkkpagpapakumbaba,1,0
5553,birthdaypres,1,0
5554,compliment,1,0
5555,swerv,1,0
5556,goodtim,1,0
5557,sinist,1,0
5558,scare,1,0
5559,tryna,1,0
5560,anonym,1,0
5561,dipsatch,1,0
5562,aunt,1,0
5563,dagga,1,0
5564,burket,1,0
5565,2am,1,0
5566,twine,1,0
5567,diane',1,0
5568,happybirthday,1,0
5569,thanksss,1,0
5570,randomli,1,0
5571,buckinghampalac,1,0
5572,chibi,1,0
5573,maker,1,0
5574,timog,1,0
5575,18th,1,0
5576,otw,1,0
5577,kami,1,0
5578,feelinggood,1,0
5579,demand,2,0
5580,naman,1,0
5581,barkin,1,0
5582,yeap,2,0
5583,onkey,1,0
5584,umma,1,0
5585,pervert,1,0
5586,onyu,1,0
5587,appa,1,0
5588,luci,1,0
5589,horribl,1,0
5590,quantum,1,0
5591,greater,1,0
5592,blockchain,1,0
5593,nowplay,1,0
5594,loftey,1,0
5595,routt,1,0
5596,assia,1,0
5597,".
.
.",1,0
5598,joint,1,0
5599,futurereleas,1,0
5600,look',1,0
5601,scari,1,0
5602,murder,1,0
5603,mysteri,1,0
5604,comma,1,0
5605,j',1,0
5606,hunni,2,0
5607,diva,1,0
5608,emili,3,0
5609,nathan,1,0
5610,medit,1,0
5611,alumni,1,0
5612,mba,1,0
5613,foto,1,0
5614,what-is-your-fashion,1,0
5615,lorenangel,1,0
5616,kw,2,0
5617,tellanoldjokeday,1,0
5618,reqd,1,0
5619,specul,1,0
5620,consist,4,0
5621,tropic,1,0
5622,startupph,1,0
5623,zodiac,1,0
5624,rapunzel,1,0
5625,therver,1,0
5626,85552,1,0
5627,bestoftheday,1,0
5628,oralsex,1,0
5629,carli,1,0
5630,happili,1,0
5631,contract,1,0
5632,matsu_bouzu,1,0
5633,sonic,2,0
5634,videogam,1,0
5635,harana,1,0
5636,belfast,1,0
5637,danni,1,0
5638,rare,1,0
5639,sponsorship,1,0
5640,aswel,1,0
5641,gigi,1,0
5642,nick,1,0
5643,austin,1,0
5644,youll,1,0
5645,weak,4,0
5646,"10,000",1,0
5647,bravo,1,0
5648,iamamonst,1,0
5649,rxthedailysurveyvot,1,0
5650,broke,1,0
5651,ass,1,0
5652,roux,1,0
5653,walkin,1,0
5654,audienc,2,0
5655,pfb,1,0
5656,jute,1,0
5657,walangmakakapigilsakin,1,0
5658,lori,1,0
5659,ehm,1,0
5660,trick,1,0
5661,baekhyun,1,0
5662,eyesmil,1,0
5663,borrow,1,0
5664,knive,1,0
5665,thek,1,0
5666,eventu,1,0
5667,reaapear,1,0
5668,kno,1,0
5669,whet,1,0
5670,gratti,1,0
5671,shorter,1,0
5672,tweetin,1,0
5673,inshallah,1,0
5674,banana,1,0
5675,raspberri,2,0
5676,healthylifestyl,1,0
5677,aint,2,0
5678,skate,1,0
5679,analyz,1,0
5680,varieti,1,0
5681,4:13,1,0
5682,insomnia,1,0
5683,medic,1,0
5684,opposit,1,0
5685,everlast,1,0
5686,yoga,1,0
5687,massag,2,0
5688,osteopath,1,0
5689,trainer,1,0
5690,sharm,1,0
5691,al_master_band,1,0
5692,tbc,1,0
5693,unives,1,0
5694,architectur,1,0
5695,random,1,0
5696,isnt,1,0
5697,typo,1,0
5698,snark,1,0
5699,lession,1,0
5700,drunk,1,0
5701,bruuh,1,0
5702,2week,1,0
5703,50europ,1,0
5704,🇫,4,0
5705,🇷,4,0
5706,iov,1,0
5707,accord,1,0
5708,mne,1,0
5709,pchelok,1,0
5710,ja,1,0
5711,=:,2,0
5712,sweetest,1,0
5713,comet,1,0
5714,ahah,1,0
5715,candi,2,0
5716,axio,1,0
5717,rabbit,2,0
5718,nutshel,1,0
5719,taken,1,0
5720,letshavecocktailsafternuclai,1,0
5721,malik,1,0
5722,umair,1,0
5723,canon,1,0
5724,gang,1,0
5725,grind,1,0
5726,thoracicbridg,1,0
5727,5minut,1,0
5728,nonscript,1,0
5729,password,1,0
5730,shoshannavassil,1,0
5731,addmeonsnapchat,1,0
5732,dmme,1,0
5733,mpoint,2,0
5734,soph,1,0
5735,anot,1,0
5736,liao,2,0
5737,ord,1,0
5738,lor,1,0
5739,sibei,1,0
5740,xialan,1,0
5741,thnx,1,0
5742,malfunct,1,0
5743,clown,1,0
5744,joker,1,0
5745,󾰀,1,0
5746,nigth,1,0
5747,estoy,1,0
5748,escuchando,1,0
5749,elsewher,1,0
5750,bipolar,1,0
5751,hahahahahahahahahahahahahaha,1,0
5752,yoohoo,1,0
5753,bajrangibhaijaanstorm,1,0
5754,superhappi,1,0
5755,doll,1,0
5756,energi,1,0
5757,f,3,0
5758,m'dear,1,0
5759,emma,2,0
